ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1387
2020-12-17,1700
2020-12-18,2678
2020-12-19,432
2020-12-20,93
2020-12-21,2611
2020-12-22,4954
2020-12-23,9256
2020-12-24,1789
2020-12-25,1
2020-12-26,605
2020-12-27,493
2020-12-28,8665
2020-12-29,7506
2020-12-30,9660
2020-12-31,5060
2021-01-01,237
2021-01-02,1974
2021-01-03,1381
2021-01-04,6115
2021-01-05,7470
2021-01-06,8671
2021-01-07,8206
2021-01-08,10504
2021-01-09,3366
2021-01-10,1335
2021-01-11,7827
2021-01-12,8941
2021-01-13,9050
2021-01-14,9437
2021-01-15,7316
2021-01-16,3809
2021-01-17,1462
2021-01-18,8538
2021-01-19,8365
2021-01-20,12228
2021-01-21,10291
2021-01-22,10183
2021-01-23,3226
2021-01-24,2301
2021-01-25,10564
2021-01-26,10453
2021-01-27,16760
2021-01-28,13957
2021-01-29,14843
2021-01-30,3996
2021-01-31,2451
2021-02-01,12368
2021-02-02,14289
2021-02-03,19657
2021-02-04,15517
2021-02-05,28198
2021-02-06,17338
2021-02-07,6406
2021-02-08,16854
2021-02-09,18814
2021-02-10,28122
2021-02-11,27859
2021-02-12,31485
2021-02-13,14493
2021-02-14,4359
2021-02-15,11651
2021-02-16,13481
2021-02-17,22799
2021-02-18,21077
2021-02-19,20431
2021-02-20,7108
2021-02-21,2039
2021-02-22,7555
2021-02-23,14357
2021-02-24,25870
2021-02-25,27028
2021-02-26,29504
2021-02-27,15423
2021-02-28,4650
2021-03-01,13366
2021-03-02,19070
2021-03-03,33192
2021-03-04,37782
2021-03-05,48324
2021-03-06,24980
2021-03-07,6626
2021-03-08,21389
2021-03-09,29199
2021-03-10,33459
2021-03-11,42426
2021-03-12,46215
2021-03-13,21855
2021-03-14,5043
2021-03-15,16888
2021-03-16,30877
2021-03-17,35348
2021-03-18,39119
2021-03-19,33936
2021-03-20,15116
2021-03-21,5747
2021-03-22,14751
2021-03-23,22856
2021-03-24,37602
2021-03-25,49160
2021-03-26,40860
2021-03-27,18718
2021-03-28,5421
2021-03-29,20432
2021-03-30,28688
2021-03-31,38655
2021-04-01,46122
2021-04-02,32971
2021-04-03,16218
2021-04-04,2566
2021-04-05,22197
2021-04-06,37311
2021-04-07,44089
2021-04-08,51599
2021-04-09,50073
2021-04-10,24317
2021-04-11,8231
2021-04-12,22300
2021-04-13,28884
2021-04-14,33086
2021-04-15,37130
2021-04-16,33519
2021-04-17,19321
2021-04-18,6912
2021-04-19,15878
2021-04-20,30743
2021-04-21,32742
2021-04-22,36589
2021-04-23,32297
2021-04-24,18159
2021-04-25,4829
2021-04-26,16004
2021-04-27,25062
2021-04-28,29415
2021-04-29,29425
2021-04-30,29919
2021-05-01,12722
2021-05-02,5290
2021-05-03,14563
2021-05-04,19263
2021-05-05,22228
2021-05-06,23225
2021-05-07,21857
2021-05-08,12776
2021-05-09,4394
2021-05-10,10024
2021-05-11,14105
2021-05-12,16461
2021-05-13,21030
2021-05-14,24292
2021-05-15,13694
2021-05-16,6560
2021-05-17,13263
2021-05-18,15825
2021-05-19,16982
2021-05-20,15188
2021-05-21,18974
2021-05-22,8388
2021-05-23,3629
2021-05-24,8531
2021-05-25,9116
2021-05-26,9837
2021-05-27,9452
2021-05-28,9238
2021-05-29,3903
2021-05-30,2029
2021-05-31,758
2021-06-01,7107
2021-06-02,7213
2021-06-03,8161
2021-06-04,11204
2021-06-05,6388
2021-06-06,3425
2021-06-07,8128
2021-06-08,7747
2021-06-09,8917
2021-06-10,8050
2021-06-11,10294
2021-06-12,4958
2021-06-13,2649
2021-06-14,6885
2021-06-15,6428
2021-06-16,6560
2021-06-17,5659
2021-06-18,6970
2021-06-19,3041
2021-06-20,1607
2021-06-21,3962
2021-06-22,4396
2021-06-23,4827
2021-06-24,4340
2021-06-25,5193
2021-06-26,2656
2021-06-27,1352
2021-06-28,3852
2021-06-29,3730
2021-06-30,4016
2021-07-01,3612
2021-07-02,3955
2021-07-03,1649
2021-07-04,372
2021-07-05,2422
2021-07-06,3408
2021-07-07,3757
2021-07-08,3288
2021-07-09,4261
2021-07-10,1994
2021-07-11,1184
2021-07-12,3421
2021-07-13,3100
2021-07-14,3309
2021-07-15,3424
2021-07-16,4288
2021-07-17,1944
2021-07-18,1079
2021-07-19,3777
2021-07-20,3708
2021-07-21,4103
2021-07-22,3988
2021-07-23,4957
2021-07-24,2475
2021-07-25,1346
2021-07-26,4077
2021-07-27,4244
2021-07-28,4483
2021-07-29,4314
2021-07-30,5376
2021-07-31,2749
2021-08-01,1588
2021-08-02,4842
2021-08-03,4997
2021-08-04,5205
2021-08-05,5261
2021-08-06,6921
2021-08-07,3019
2021-08-08,1876
2021-08-09,5588
2021-08-10,5422
2021-08-11,5502
2021-08-12,5072
2021-08-13,6241
2021-08-14,2889
2021-08-15,1861
2021-08-16,2062
